"","wb"
"3584",5.09776941393131
"3585",4.25776886336702
"3586",4.98665645178119
"3587",5.67051039297496
"3588",5.6820833146824
"3589",4.59147609500137
"3590",4.41570959490013
"3591",4.38736954812326
"3592",3.93826582885002
"3593",5.39645620513024
"3594",5.2598322879192
"3595",2.83140845210753
"3596",5.00401601747598
"3597",5.15792641327052
"3598",4.47026020546434
"3599",3.40351344046836
"3600",5.43046973788462
"3601",4.16347110839172
"3602",4.39494057475658
"3603",3.77969263963466
"3604",5.7955010298772
"3605",5.57844667572118
"3606",5.33202337966975
"3607",4.51894897534859
"3608",3.98982057772772
"3609",4.8954090629498
"3610",5.10831411394301
"3611",4.95534339681482
"3612",3.91378968806026
"3613",5.55583322075774
"3614",2.86987764240406
"3615",5.32739892678687
"3616",4.93324832577133
"3617",4.98922487575391
"3618",4.74071410153917
"3619",4.61675032775504
"3620",5.02497296530657
"3621",5.07795576523561
"3622",5.24167793151151
"3623",5.34834577590939
"3624",4.600931397955
"3625",4.00754180786991
"3626",4.45329676792193
"3627",3.88833861580494
"3628",5.23682006962988
"3629",3.63485124188391
"3630",4.10638686891004
"3631",5.26442240077078
"3632",5.37766436383019
"3633",4.01345199913336
"3634",3.9508350392694
"3635",3.87715760846147
"3636",3.72750444458682
"3637",4.48418189901269
"3638",5.30173450782971
"3639",4.95124815433111
"3640",4.76762370997195
"3641",5.49831298189006
"3642",5.1165685031248
"3643",5.21736227509496
"3644",5.1073557441896
"3645",4.4670478503092
"3646",4.48259220667181
"3647",4.97837705613641
"3648",4.66357710286018
"3649",4.72750328222214
"3650",5.48901203712207
"3651",3.9571950102246
"3652",5.41845944451238
"3653",5.12280462029022
"3654",4.04038474732417
"3655",5.25857351398014
"3656",4.84352703270589
"3657",4.70748924232582
"3658",5.51602924415441
"3659",4.34132456675156
"3660",3.95611566941634
"3661",5.26014427358786
"3662",5.03061218018372
"3663",4.55910484532613
"3664",4.2043417927143
"3665",4.97910280236625
"3666",5.11821490108443
"3667",5.44047896228774
"3668",4.64879743763175
"3669",4.03053679513858
"3670",5.22688948606965
"3671",5.76502043553271
"3672",4.19107868659436
"3673",5.26645932229486
"3674",3.70316700496091
"3675",4.88095764344722
"3676",5.02091817185537
"3677",4.28502565341823
"3678",5.04106992890593
"3679",4.61471184877985
"3680",5.06486656500637
"3681",4.76798545497557
"3682",4.37400613116963
"3683",4.65364116828181
"3684",5.22998077215991
"3685",4.40222450990815
"3686",4.06219575750575
"3687",3.61226159710928
"3688",5.09789546948699
"3689",5.4004082174943
"3690",5.41028909651564
"3691",3.62150274642122
"3692",4.67424659886808
"3693",3.29065082052127
"3694",4.58520828753729
"3695",4.31778908804617
"3696",4.98936269258169
"3697",5.03575416717309
"3698",5.22754974431652
"3699",4.97086420775353
"3700",5.03443536283299
"3701",4.51068577705237
"3702",4.77631429566424
"3703",4.79012869872772
"3704",5.03712581421903
"3705",4.17320100948716
"3706",5.89119726427516
"3707",4.69511471522754
"3708",4.64141335356333
"3709",4.48133087266161
"3710",3.68128106746076
"3711",5.6186218018044
"3712",4.83890618773056
"3713",4.84080802019931
"3714",4.82851785738899
"3715",4.45242618545208
"3716",3.33340022317113
"3717",4.7901355007453
"3718",3.76165839069496
"3719",4.81884047285155
"3720",5.31123403288207
"3721",4.62098563322341
"3722",5.71147563553223
"3723",5.37836430952876
"3724",5.04072631656675
"3725",5.24870637770141
"3726",4.87736532903149
"3727",5.60536156320337
"3728",4.8808022819183
"3729",5.31000586316971
"3730",5.59637132596339
"3731",5.59181746038737
"3732",5.47629134404194
"3733",4.3857621268361
"3734",4.91923355227089
"3735",4.60338670258585
"3736",5.36459139118715
"3737",5.66845340836213
"3738",5.64698581580908
"3739",5.75199483826142
"3740",5.30995977738594
"3741",5.12278722841626
"3742",4.84121824373985
"3743",5.47972151100411
"3744",4.46051134107965
"3745",2.91407342518753
"3746",4.97355960462317
"3747",4.72075648954375
"3748",5.8292230744102
"3749",4.91975158435545
"3750",4.67526109284837
"3751",5.64619565095767
"3752",5.32418847953771
"3753",5.03440693585052
"3754",4.52521829030854
"3755",4.29681579763075
"3756",3.10916825289328
"3757",4.89445159626482
"3758",5.03873998514884
"3759",4.7758335065741
"3760",4.60452361035403
"3761",5.31275483523129
"3762",3.80014682794832
"3763",5.66984031294222
"3764",3.49026304577098
"3765",4.14785132974781
"3766",4.91037872880511
"3767",4.43403035092436
"3768",5.55917562563409
"3769",5.33320585648669
"3770",3.87685540454492
"3771",5.41420307141891
"3772",4.62149692632642
"3773",3.90503714811375
"3774",4.86011616723513
"3775",4.83567089474898
"3776",4.52806398775967
"3777",4.87445824197887
"3778",5.16163688219414
"3779",5.26116250618649
"3780",3.90758044067245
"3781",4.87520433879904
"3782",4.75665791756072
"3783",5.06119528202147
"3784",5.00930393022384
"3785",5.311421697494
"3786",4.23210835411043
"3787",5.31342949969235
"3788",4.53916667232601
"3789",4.42642004107558
"3790",5.81596615771692
"3791",5.02735908419415
"3792",4.36058296366862
"3793",5.16493744325758
"3794",4.05868964319279
"3795",4.74660969728804
"3796",4.48164032788267
"3797",5.42191212829521
"3798",4.71595970484486
"3799",5.08178966219573
"3800",4.6118542209586
"3801",4.76269806573239
"3802",4.99337461867036
"3803",4.44449719588021
"3804",4.31942600183552
"3805",4.91285828476324
"3806",4.7548976584917
"3807",4.77542698482847
"3808",6.09575453166512
"3809",5.42825617343886
"3810",4.95471049566853
"3811",4.92642664213362
"3812",5.13252827312438
"3813",5.38399321869698
"3814",4.69186253861782
"3815",4.08271638198545
"3816",5.6172763350495
"3817",3.70628011820672
"3818",5.71134990962246
"3819",3.77202692932581
"3820",4.92841868418936
"3821",3.65170205466651
"3822",3.78896718435497
"3823",4.9588540292627
"3824",3.52795835729233
"3825",4.98968964623675
"3826",5.04513552841201
"3827",4.65301551015066
"3828",5.12239513115081
"3829",4.5864495819922
"3830",5.39491690289537
"3831",5.40106994200921
"3832",5.35524015009932
"3833",5.14674093406833
"3834",3.77421104816829
"3835",5.23083727428
"3836",5.17383128206805
"3837",2.70733720054955
"3838",5.12354695534425
"3839",4.83015696837166
"3840",4.76693997516473
"3841",5.40973273906313
"3842",5.39198835805608
"3843",4.57241733089239
"3844",5.61532039754742
"3845",3.09462891381322
"3846",3.78373436824345
"3847",4.36718838235491
"3848",5.88508828063319
"3849",3.6640697763436
"3850",4.08278708188019
"3851",3.69102712847494
"3852",4.06631252960688
"3853",4.37414514651266
"3854",5.04911220205997
"3855",4.52408236475405
"3856",5.22321273068993
"3857",3.48055461431371
"3858",5.29957507645369
"3859",3.36092455563378
"3860",4.86704899727111
"3861",4.29867658207332
"3862",5.45044362759917
"3863",5.07859876509089
"3864",3.74034454093057
"3865",5.34752118132676
"3866",5.33381819770219
"3867",5.72326507278079
"3868",4.19662206953724
"3869",4.92729522095455
"3870",5.01121930072125
"3871",4.80086822294857
"3872",4.65090296763841
"3873",4.82917052099706
"3874",4.97563172504405
"3875",5.03893467473111
"3876",5.68473771951781
"3877",5.05502955679572
"3878",4.290724992756
"3879",4.66585157938025
"3880",3.91871708306785
"3881",5.05763514709196
"3882",4.45259081130637
"3883",5.35032051591644
"3884",3.65095584775048
"3885",4.74322631737234
"3886",4.5860027680941
"3887",5.2269032546193
"3888",5.12393799915408
"3889",5.28170399988542
"3890",4.79472117905801
"3891",5.1116387476476
"3892",3.98196560330982
"3893",4.8472330913378
"3894",4.44273863065089
"3895",4.99547633429707
"3896",4.35153008270781
"3897",4.33661375823802
"3898",5.29167528510643
"3899",4.0123403082055
"3900",3.92171639187297
"3901",5.54263898179673
"3902",4.61531493192593
"3903",5.13654581270725
"3904",3.91853102131443
"3905",5.04723470154865
"3906",3.30273402589676
"3907",4.60447266988889
"3908",4.55935332357256
"3909",4.68910394090875
"3910",5.28608847299117
"3911",4.65252772941622
"3912",4.36255637432043
"3913",5.1007797276427
"3914",3.96717136421512
"3915",3.67683728778846
"3916",5.44741293893763
"3917",4.97792396839501
"3918",4.83318789495566
"3919",5.0419288256156
"3920",3.90639698004231
"3921",4.82357251554335
"3922",3.90982578070394
"3923",4.87720053436174
"3924",4.01075884009481
"3925",5.21945317464306
"3926",4.30390236009123
"3927",4.30876946088741
"3928",4.78743525669564
"3929",5.08834535717875
"3930",3.56534979220621
"3931",4.35264587338345
"3932",3.86684822374798
"3933",4.17405163143232
"3934",5.13436769672641
"3935",4.87001615311055
"3936",4.84663913444417
"3937",5.16309048401936
"3938",3.63151708627869
"3939",5.05079824414462
"3940",4.77066757355647
"3941",4.94611007589958
"3942",3.98151383831267
"3943",5.44298714352254
"3944",5.01326756818225
"3945",4.15070300965328
"3946",4.4045138656072
"3947",5.37453075742494
"3948",4.65549438379325
"3949",5.82696629235519
"3950",3.92075894922218
"3951",4.40982976310008
"3952",3.53869098716787
"3953",4.73675588631919
"3954",3.87194949604477
"3955",4.26214092025769
"3956",4.88040335470096
"3957",4.15739820723674
"3958",4.71398066682979
"3959",3.81133397170435
"3960",4.95536909082414
"3961",5.16908733036514
"3962",4.23663183542915
"3963",5.27710503436323
"3964",4.5295431382441
"3965",5.47004220468096
"3966",4.51153961699723
"3967",4.32636212843273
"3968",4.50121076837157
"3969",4.88856987058437
"3970",4.53420406674371
"3971",5.66513264384638
"3972",4.31844057105405
"3973",5.77131800634099
"3974",5.21397546629098
"3975",4.72904214037512
"3976",4.61901066664493
"3977",5.06858130408735
"3978",4.51828675577413
"3979",4.49344219019157
"3980",5.05722577761256
"3981",5.23680392285528
"3982",4.67562465961761
"3983",5.17940250741653
"3984",4.34523833752035
"3985",4.11733492343952
"3986",5.0857085700926
"3987",4.48810159577511
"3988",5.5118364954788
"3989",4.52913283776881
"3990",3.00084710800466
"3991",5.51974453336547
"3992",4.74521843773925
"3993",5.05354390989147
"3994",5.77483018383296
"3995",4.57526188283776
"3996",4.09789785726833
"3997",4.33668218911896
"3998",4.55308063299858
"3999",4.99683304978595
"4000",4.3684637296154
